PATH,BUSINESS_OBJECT,COLUMN_ID,IS_CUSTOM,ROLLUP_TYPE_ID,SIDE_PANEL_GROUP_ID,DISPLAY_ORDER,TABLE_DISPLAY_ORDER,REF_UOM_CURRENCY_PATH,REF_UOM_CURRENCY_BUSINESS_OBJECT,REF_UOM_CURRENCY_COLUMN_ID,UOM_CURRENCY_FLAG,SEMANTIC_DATA_TYPE,SEMANTIC_DATA_TYPE_ATTRIBUTES,VALIDATION_REGEX_ID,PROPERTY_TYPE,IS_IMMUTABLE_AFTER_SAVE,IS_REQUIRED_IN_MASTERDATA,IS_WILDCARD_ALLOWED,IS_USABLE_IN_FORMULA,RESOURCE_KEY_DISPLAY_NAME,RESOURCE_KEY_DISPLAY_DESCRIPTION,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Material_Price.Vendor,Vendor,VENDOR_ID,0,0,501,5,8,,,,,String,length=10; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_Vendor,XTOL_SidePanel_DescriptionName_Vendor,,,,
Material_Price.Vendor,Vendor,VENDOR_NAME,0,0,501,5,10,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_VendorName,XFLD_SidePanel_DisplayName_VendorName,,,,
Material_Price,Material_Price,PURCHASING_GROUP,0,0,501,7,12,,,,,String,length=20,OPTIONAL_MASTERDATA,3,,,,,XFLD_SidePanel_DisplayName_PurchasingGroup,XTOL_AdminView_MaterialPrices_PurchasingGroup,,,,
Material_Price,Material_Price,PURCHASING_DOCUMENT,0,0,501,6,11,,,,,String,length=10,OPTIONAL_MASTERDATA,3,,,,,XFLD_SidePanel_DisplayName_PurchasingDocument,XTOL_AdminView_MaterialPrices_PurchasingDocument,,,,
Material_Price,Material_Price,LOCAL_CONTENT,0,0,501,8,13,,,,,Decimal,precision=28; scale=7,,19,,,,,XFLD_SidePanel_DisplayName_LocalContent,XTOL_SidePanel_DescriptionName_LocalContent,,,,
Material_Price,Material_Price,PROJECT_ID,0,0,,,,,,,,String,length=35; uppercase=1,WILDCARD,,1,1,1,,XFLD_SidePanel_DisplayName_Project,XTOL_AdminView_MaterialPrices_Project,,,,
Material_Price.Project,Project,PROJECT_ID,0,0,501,9,14,,,,,String,length=35; uppercase=1,WILDCARD,15,1,1,1,,XFLD_SidePanel_DisplayName_Project,XTOL_AdminView_MaterialPrices_Project,,,,
Material_Price.Project,Project,PROJECT_NAME,0,0,501,9,15,,,,,String,length=100,,3,,,,,XFLD_Project_ProjectName,XTOL_Project_ProjectName,,,,
Material_Price.Customer,Customer,CUSTOMER_ID,0,0,501,10,16,,,,,String,length=10; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_Customer,XTOL_AdminView_Prices_Customer,,,,
Material_Price.Customer,Customer,CUSTOMER_NAME,0,0,501,10,17,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_CustomerName,XTOL_SidePanel_DisplayName_CustomerName,,,,
Material_Price,Material_Price,VALID_FROM,0,0,501,11,18,,,,,LocalDate,,,12,1,,,,XFLD_SidePanel_DisplayName_ValidFrom,XTOL_AdminView_ActivityPrices_ValidFromDate,,,,
Material_Price,Material_Price,VALID_TO,0,0,501,12,19,,,,,LocalDate,,,12,,,,,XFLD_SidePanel_DisplayName_ValidTo,XTOL_AdminView_ActivityPrices_ValidToDate,,,,
Material_Price,Material_Price,PRICE_FIXED_PORTION,0,0,501,13,20,Material_Price,Material_Price,TRANSACTION_CURRENCY_ID,,Decimal,"precision=24; scale=7; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,1,,,,,XFLD_SidePanel_DisplayName_PriceFixedPortion,XTOL_AdminView_ActivityPrices_PriceFixed,,,,
Material_Price,Material_Price,PRICE_VARIABLE_PORTION,0,0,501,14,21,Material_Price,Material_Price,TRANSACTION_CURRENCY_ID,,Decimal,"precision=24; scale=7; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,1,,,,,XFLD_SidePanel_DisplayName_PriceVariablePortion,XTOL_AdminView_ActivityPrices_PriceVariable,,,,
Material_Price,Material_Price,TRANSACTION_CURRENCY_ID,0,0,,,20,,,,1,String,length=3; uppercase=1,MASTERDATA,7,,1,,,XFLD_SidePanel_DisplayName_PriceCurrency,XTOL_AdminView_ActivityPrices_PriceCurrency,,,,
Material_Price,Material_Price,PRICE_UNIT,0,0,501,15,22,Material_Price,Material_Price,PRICE_UNIT_UOM_ID,,Decimal,"precision=24; scale=7; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,2,,,,,XFLD_SidePanel_DisplayName_PriceUnit,XTOL_AdminView_MaterialPrices_PriceUnit,,,,
Material_Price,Material_Price,PRICE_UNIT_UOM_ID,0,0,,,22,,,,1,String,length=3; uppercase=1,MASTERDATA,6,,1,,,XFLD_SidePanel_DisplayName_PriceUnitUoM,XTOL_AdminView_ActivityPrices_UnitofMeasurePriceUnit,,,,
Material_Price,Material_Price,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Material_Price,Material_Price,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Material_Price,Material_Price,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Material_Price,Material_Price,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material_Price,Material_Price,_SOURCE,0,0,501,16,24,,,,,Integer,"lowerBound=-2147483648; upperBound=2147483647; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Material_Price,Material_Price,CUSTOMER_ID,0,0,,,,,,,,String,length=10; uppercase=1,WILDCARD,,1,1,1,,XFLD_SidePanel_DisplayName_Customer,XTOL_AdminView_Prices_Customer,,,,
Document_Status,Document_Status,DOCUMENT_TYPE_ID,0,0,,,,,,,,String,length=3; uppercase=1,MASTERDATA,,,,,,,,,,,
Document_Status,Document_Status,DOCUMENT_STATUS_ID,0,0,,,,,,,,String,length=2; uppercase=1,MASTERDATA,,,,,,XFLD_SidePanel_DisplayName_DocumentStatus,XTOL_SidePanel_DescriptionName_DocumentStatus,,,,
Design_Office,Design_Office,DESIGN_OFFICE_ID,0,0,,,,,,,,String,length=3,MASTERDATA,,,,,,XFLD_SidePanel_DisplayName_LaboratoryDesignOffice,XTOL_SidePanel_DescriptionName_LaboratoryDesignOffice,,,,
Overhead_Group,Overhead_Group,COMPANY_CODE_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Overhead_Group,Overhead_Group,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Item,Item,UNASSIGNED_COST,0,0,,,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,0,,,,,XCOL_CostComponentSplit_UnassignedCosts,XTOL_CostComponentSplit_UnassignedCosts,,,,
Item,Item,TOTAL_COST_PER_UNIT_FIXED_PORTION,0,100,105,10,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnitFixedPortion,XTOL_SidePanel_DescriptionName_TotalCostPerUnitFixedPortion,,,,
Item,Item,TOTAL_COST_PER_UNIT_VARIABLE_PORTION,0,100,105,11,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnitVariablePortion,XTOL_SidePanel_DescriptionName_TotalCostPerUnitVariablePortion,,,,
Item,Item,TOTAL_COST_PER_UNIT,0,100,105,12,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnit,XTOL_SidePanel_DescriptionName_TotalCostPerUnit,,,,
Item,Item,TOTAL_COST2_PER_UNIT_FIXED_PORTION,0,100,117,10,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnitFixedPortion,XTOL_SidePanel_DescriptionName_TotalCostPerUnitFixedPortion,,,,
Item,Item,TOTAL_COST2_PER_UNIT_VARIABLE_PORTION,0,100,117,11,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnitVariablePortion,XTOL_SidePanel_DescriptionName_TotalCostPerUnitVariablePortion,,,,
Item,Item,TOTAL_COST2_PER_UNIT,0,100,117,12,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnit,XTOL_SidePanel_DescriptionName_TotalCostPerUnit,,,,
Item,Item,TOTAL_COST3_PER_UNIT_FIXED_PORTION,0,100,118,10,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnitFixedPortion,XTOL_SidePanel_DescriptionName_TotalCostPerUnitFixedPortion,,,,
Item,Item,TOTAL_COST3_PER_UNIT_VARIABLE_PORTION,0,100,118,11,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnitVariablePortion,XTOL_SidePanel_DescriptionName_TotalCostPerUnitVariablePortion,,,,
Item,Item,TOTAL_COST3_PER_UNIT,0,100,118,12,,Item.Calculation_Version,Calculation_Version,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,1,XFLD_SidePanel_DisplayName_TotalCostPerUnit,XTOL_SidePanel_DescriptionName_TotalCostPerUnit,,,,
Usergroup,Usergroup,USERGROUP_ID,0,0,,,,,,,,String,length=256,,,,,,,XFLD_AuthorizationLabel_GroupId,XFLD_AuthorizationLabel_GroupId,,,,
Usergroup,Usergroup,USER_ID,0,0,,,,,,,,String,length=256,,,,,,,XFLD_AuthorizationLabel_UserId,XFLD_AuthorizationLabel_UserId,,,,
Usergroup,Usergroup,DESCRIPTION,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Item.Work_Center,Work_Center,WORK_CENTER_ID,0,0,101,20,,,,,,String,length=15; uppercase=1,MASTERDATA,8,,,,1,XFLD_SidePanel_DisplayName_WorkCenter,XTOL_XFLD_Administration_WoC_WorkCenter,,,,
Item.Work_Center,Work_Center,WORK_CENTER_DESCRIPTION,0,0,101,20,,,,,,String,length=250,,3,,,,,,,,,,
Item.Work_Center,Work_Center,WORK_CENTER_CATEGORY,0,0,,,,,,,,String,length=50,,3,,,,,,,,,,
Item.Work_Center,Work_Center,EFFICIENCY,0,0,,,,,,,,Decimal,precision=28; scale=7,,19,,,,,,,,,,
Work_Center,Work_Center,WORK_CENTER_ID,0,0,501,1,1,,,,,String,length=15; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_WorkCenter,XTOL_XFLD_Administration_WoC_WorkCenter,,,,
Work_Center,Work_Center,WORK_CENTER_DESCRIPTION,0,0,502,1,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_WorkCenterDescription,XFLD_SidePanel_DisplayName_WorkCenterDescription,,,,
Work_Center,Work_Center,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Work_Center,Work_Center,WORK_CENTER_CATEGORY,0,0,501,3,,,,,,String,length=50,,18,,,,,XFLD_SidePanel_DisplayName_WorkCenterCategory,XTOL_XFLD_Administration_WoC_Category,,,,
Work_Center,Work_Center,COST_CENTER_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Work_Center,Work_Center,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Work_Center,Work_Center,WORK_CENTER_RESPONSIBLE,0,0,501,4,,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_Responsible,XTOL_XFLD_Administration_WoC_Responsible,,,,
Work_Center,Work_Center,EFFICIENCY,0,0,504,1,,,,,,Decimal,precision=28; scale=7,,19,,,,,XFLD_SidePanel_DisplayName_Efficiency,XTOL_XFLD_Administration_WoC_Efficiency,,,,
Work_Center,Work_Center,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Work_Center,Work_Center,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Work_Center,Work_Center,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Work_Center,Work_Center,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Work_Center,Work_Center,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Work_Center,Work_Center,COMPANY_CODE_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Work_Center.Plant,Plant,PLANT_ID,0,0,501,2,3,,,,,String,length=8; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_Plant,XTOL_XFLD_Administration_WoC_Plant,,,,
Work_Center.Plant,Plant,PLANT_DESCRIPTION,0,0,501,2,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PlantDescription,XFLD_SidePanel_DisplayName_PlantDescription,,,,
Work_Center.Cost_Center,Cost_Center,COST_CENTER_ID,0,0,503,2,,,,,,String,length=10; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_CostCenter,XTOL_XFLD_Administration_WoC_CostCenter,,,,
Work_Center.Cost_Center,Cost_Center,COST_CENTER_DESCRIPTION,0,0,503,2,,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_CostCenterDescription,XFLD_SidePanel_DisplayName_CostCenterDescription,,,,
Work_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,503,1,,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_XFLD_Administration_WoCr_ControllingArea,,,,
Work_Center.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,503,1,,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Item,Item,WORK_CENTER_CATEGORY,0,0,101,21,,,,,,String,length=50,,18,,,,1,XFLD_SidePanel_DisplayName_WorkCenterCategory,XTOL_XFLD_Administration_WoC_Category,,,,
Item,Item,EFFICIENCY,0,0,101,22,,,,,,Decimal,precision=28; scale=7,,19,,,,1,XFLD_SidePanel_DisplayName_Efficiency,XTOL_XFLD_Administration_WoC_Efficiency,,,,
Calculation.Project,Project,PROJECT_ID,0,0,,,,,,,,String,length=35;,,,,,,1,XFLD_Project_ProjectId,XTOL_Project_ProjectId,,,,
Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_ID,0,0,501,1,1,,,,,String,length=20; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_ExchangeRateType,XTOL_SidePanel_DisplayName_ExchangeRateType,,,,
Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ExchangeRateTypeDescription,XTOL_SidePanel_DisplayName_ExchangeRateTypeDescription,,,,
Exchange_Rate_Type,Exchange_Rate_Type,CREATED_ON,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_CreatedAt,XFLD_SidePanel_DisplayName_CreatedAt,,,,
Exchange_Rate_Type,Exchange_Rate_Type,CREATED_BY,0,0,507,2,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_CreatedByUser,XFLD_SidePanel_DisplayName_CreatedByUser,,,,
Exchange_Rate_Type,Exchange_Rate_Type,LAST_MODIFIED_ON,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_LastModifiedAt,XFLD_SidePanel_DisplayName_LastModifiedAt,,,,
Exchange_Rate_Type,Exchange_Rate_Type,LAST_MODIFIED_BY,0,0,507,4,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_LastModifiedByUser,XFLD_SidePanel_DisplayName_LastModifiedByUser,,,,
Exchange_Rate_Type,Exchange_Rate_Type,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Work_Center_Process,Work_Center_Process,WORK_CENTER_ID,0,0,,,,,,,,String,length=15; uppercase=1,MASTERDATA,3,1,,,,,,,,,
Work_Center_Process,Work_Center_Process,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,MASTERDATA,,1,,,,,,,,,
Work_Center_Process,Work_Center_Process,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,,,,,,,,,
Work_Center_Process,Work_Center_Process,_VALID_FROM_FIRST_VERSION,0,0,,,,,,,,UTCTimestamp,,,11,,,,,,,,,,
Work_Center_Process,Work_Center_Process,_VALID_FROM,0,0,,,,,,,,UTCTimestamp,,,11,,,,,,,,,,
Work_Center_Process,Work_Center_Process,_CREATED_BY,0,0,,,,,,,,String,length=256,,3,,,,,,,,,,
Work_Center_Process,Work_Center_Process,PROCESS_ID,0,0,,,,,,,,String,length=12; uppercase=1,MASTERDATA,3,1,,,,,,,,,
Project,Project,EXCHANGE_RATE_TYPE_ID,0,0,,,,,,,,String,length=20; uppercase=1,ITEM,,,1,,,,,,,,
Project.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_ID,0,0,403,4,,,,,,String,length=20; uppercase=1,MASTERDATA,16,,1,,,XFLD_Project_ExchangeRateType,XTOL_Project_ExchangeRateType,,,,
Project.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_DESCRIPTION,0,0,403,4,,,,,,String,length=250,,3,,,,,,,,,,
Calculation_Version,Calculation_Version,EXCHANGE_RATE_TYPE_ID,0,0,,,,,,,,String,length=20; uppercase=1,,,,1,,,,,,,,
Calculation_Version.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_ID,0,0,203,7,,,,,,String,length=20; uppercase=1,MASTERDATA,16,,1,,,XFLD_SidePanel_DisplayName_ExchangeRateType,XTOL_SidePanel_DisplayName_ExchangeRateType,,,,
Calculation_Version.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_DESCRIPTION,0,0,203,7,,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ExchangeRateTypeDescription,XTOL_SidePanel_DisplayName_ExchangeRateTypeDescription,,,,
Currency_Conversion,Currency_Conversion,EXCHANGE_RATE_TYPE_ID,0,0,,,1,,,,,String,length=20; uppercase=1,,,1,1,,,,,,,,
Currency_Conversion.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_ID,0,0,501,1,1,,,,,String,length=20; uppercase=1,MASTERDATA,16,1,1,,,XFLD_SidePanel_DisplayName_ExchangeRateType,XTOL_SidePanel_DisplayName_ExchangeRateType,,,,
Currency_Conversion.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_DESCRIPTION,0,0,501,1,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ExchangeRateTypeDescription,XTOL_SidePanel_DisplayName_ExchangeRateTypeDescription,,,,
Work_Center_Activity,Work_Center_Activity,PROCESS_ID,0,0,,,,,,,,String,length=12; uppercase=1,WILDCARD,,1,,1,,,,,,,
Work_Center_Activity.Process,Process,PROCESS_ID,0,0,,,1,,,,,String,length=250,,16,1,,,,XFLD_SidePanel_DisplayName_Process,XTOL_SidePanel_DescriptionName_Process,,,,
Work_Center_Activity,Work_Center_Activity,ACTIVITY_TYPE_ID,0,0,,,,,,,,String,length=12; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Work_Center_Activity.Activity_Type,Activity_Type,ACTIVITY_TYPE_ID,0,0,,,2,,,,,String,length=12; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ActivityType,XTOL_AdminView_ActivityPrices_ActivityType,,,,
Work_Center_Activity.Activity_Type,Activity_Type,ACTIVITY_TYPE_DESCRIPTION,0,0,,,3,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ActivityTypeDescription,XFLD_SidePanel_DisplayName_ActivityTypeDescription,,,,
Work_Center_Activity,Work_Center_Activity,QUANTITY,0,0,,,4,Work_Center_Activity,Work_Center_Activity,QUANTITY_UOM_ID,,Decimal,precision=24; scale=7,,2,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,QUANTITY_UOM_ID,0,0,,,5,,,,1,String,length=3; uppercase=1,,6,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,TOTAL_QUANTITY_DEPENDS_ON,0,0,,,6,,,,,Integer,,,18,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,LOT_SIZE,0,0,,,7,,,,,Decimal,precision=24; scale=7,,2,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,_VALID_FROM_FIRST_VERSION,0,0,,,,,,,,UTCTimestamp,,,11,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,_CREATED_BY_FIRST_VERSION,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,_VALID_FROM,0,0,,,,,,,,UTCTimestamp,,,11,,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,WORK_CENTER_ID,0,0,,,,,,,,String,length=15; uppercase=1,MASTERDATA,3,1,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,MASTERDATA,,1,,,,,,,,,
Work_Center_Activity,Work_Center_Activity,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,,,,,,,,,
Work_Center,Work_Center,PROCESS_ID,0,0,,,,,,,,String,length=12; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Variant,Variant,VARIANT_ID,0,0,,,,,,,,Integer,,,,1,,,,,,,,,
Variant,Variant,CALCULATION_VERSION_ID,0,0,,,,,,,,Integer,,,,1,,,,,,,,,
Variant,Variant,VARIANT_NAME,0,0,,,0,,,,,String,length=250,,3,,,,,XFLD_VariantHeader_VariantName,XTOL_VariantHeader_VariantName,,,,
Variant,Variant,COMMENT,0,0,,,8,,,,,String,length=5000,,4,,,,,XFLD_VariantHeader_Comment,XTOL_VariantHeader_Comment,,,,
Variant.Exchange_Rate_Type,Exchange_Rate_Type,EXCHANGE_RATE_TYPE_ID,0,0,,,5,,,,,String,length=20; uppercase=1,,16,,1,,,XFLD_SidePanel_DisplayName_ExchangeRateType,XTOL_SidePanel_DisplayName_ExchangeRateType,,,,
Variant,Variant,EXCHANGE_RATE_TYPE_ID,0,0,,,,,,,,String,length=20; uppercase=1,,,,1,,,,,,,,
Variant.Root_Item,Variant_Item,QUANTITY_UOM_ID,0,0,,,,,,,1,String,length=3; uppercase=1,MASTERDATA,6,,1,,,,,,,,
Variant.Root_Item,Variant_Item,TOTAL_QUANTITY,0,0,,,1,Variant.Root_Item,Variant_Item,QUANTITY_UOM_ID,,Decimal,precision=24; scale=7,,2,,,,,XFLD_SidePanel_DisplayName_TotalQuantity,XTOL_SidePanel_DescriptionName_TotalQuantity,,,,
Variant,Variant,REPORT_CURRENCY_ID,0,0,,,4,,,,1,String,length=3; uppercase=1,MASTERDATA,7,,1,,,XFLD_SidePanel_DisplayName_ReportCurrency,XTOL_SidePanel_DescriptionName_ReportCurrency,,,,
Variant,Variant,SALES_PRICE_CURRENCY_ID,0,0,,,,,,,1,String,length=3; uppercase=1,MASTERDATA,7,,1,,,,,,,,
Variant,Variant,SALES_PRICE,0,0,,,,Variant,Variant,SALES_PRICE_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,,XFLD_SidePanel_DisplayName_SalesPrice,XTOL_SidePanel_DescriptionName_SalesPrice,,,,
Variant,Variant,IS_SELECTED,0,0,,,,,,,,BooleanInt,,,5,,,,,,,,,,
Variant,Variant,LAST_REMOVED_MARKINGS_ON,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Variant,Variant,LAST_REMOVED_MARKINGS_BY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Variant,Variant,LAST_MODIFIED_ON,0,0,,,7,,,,,UTCTimestamp,,,11,,,,,XFLD_VariantHeader_LastModified,XTOL_VariantHeader_LastModified,,,,
Variant,Variant,LAST_MODIFIED_BY,0,0,,,,,,,,String,length=256,,3,,,,,,,,,,
Variant,Variant,LAST_CALCULATED_ON,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Variant,Variant,LAST_CALCULATED_BY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Variant,Variant,TOTAL_COST,0,0,,,2,Variant,Variant,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,,XFLD_SidePanel_DisplayName_TotalCost,XTOL_SidePanel_DescriptionName_TotalCost,,,,
Variant,Variant,LAST_GENERATED_VERSION_ID,0,0,,,6,,,,,PositiveInteger,,,2,,,,,XFLD_VariantHeader_LastGeneratedVersion,XTOL_VariantHeader_LastGeneratedVersion,,,,
Variant_Item,Variant_Item,VARIANT_ID,0,0,,,,,,,,Integer,,,,1,,,,,,,,,
Variant_Item,Variant_Item,ITEM_ID,0,0,,,,,,,,Integer,,,,1,,,,,,,,,
Variant_Item,Variant_Item,IS_INCLUDED,0,0,,,0,,,,,BooleanInt,,,5,,,,,XFLD_VariantItem_Included,XTOL_VariantItem_Included,,,,
Variant_Item,Variant_Item,QUANTITY,0,0,,,1,Variant_Item,Variant_Item,QUANTITY_UOM_ID,,Decimal,precision=24; scale=7,,2,,,,,XFLD_SidePanel_DisplayName_QuantityForOneAssembly,XTOL_SidePanel_DescriptionName_QuantityForOneAssembly,,,,
Variant_Item,Variant_Item,QUANTITY_STATE,0,0,,,,Variant_Item,Variant_Item,,,Integer,,,,,,,,,,,,,
